event_id,nse,rmse,peak_mag_err_m,peak_time_err_h,obs_peak_m,sim_peak_m,model,horizon_h
384,0.8973729643771285,0.0035404372816256343,-0.003349999999999999,-1.3333333333333333,0.0406,0.03725,persistence,24
385,0.9923711788071944,0.0009659284537572012,-0.0003500000000000031,0.0,0.04095,0.0406,persistence,24
386,0.9744982272632068,0.00178739984839133,-0.0028499999999999984,0.16666666666666666,0.0438,0.04095,persistence,24
387,0.974023656072018,0.002076939511062048,-0.003500000000000003,-0.16666666666666666,0.0473,0.0438,persistence,24
388,0.9169929883595584,0.0042265397337240655,-0.002599999999999998,-22.166666666666668,0.0499,0.0473,persistence,24
389,0.8769947261437091,0.004913614093998986,-0.005699999999999997,2.0,0.0499,0.0442,persistence,24
390,-0.5547417476732723,0.01075081072309594,0.009500000000000001,-0.16666666666666666,0.0404,0.0499,persistence,24
391,-0.750360594866244,0.015385060285874736,-0.012299999999999998,-9.833333333333334,0.0527,0.0404,persistence,24
392,-4.199098921025559,0.022604922030389753,0.012899999999999995,16.0,0.0398,0.0527,persistence,24
393,0.8800795591548741,0.0034712029615106064,-0.0023000000000000034,0.0,0.041,0.0387,persistence,24
394,0.96131062290149,0.002433535691046252,-0.002599999999999998,-0.5,0.0458,0.0432,persistence,24
395,0.9544508915691922,0.0029368265608912315,-0.003999999999999997,0.5,0.0498,0.0458,persistence,24
396,0.9840863227668611,0.0017639028837945264,0.0,24.0,0.0498,0.0498,persistence,24
397,0.9663880882329154,0.002276599746099627,0.0,24.0,0.0493,0.0493,persistence,24
398,0.9260331851503638,0.0029790430117111436,0.001800000000000003,-24.0,0.0453,0.0471,persistence,24
399,0.9704120092284328,0.002149693130555046,-0.000899999999999998,-0.3333333333333333,0.0462,0.0453,persistence,24
400,0.9836818852170317,0.001652027399553464,-0.0016000000000000042,-0.6666666666666666,0.0478,0.0462,persistence,24
401,0.99092422302204,0.0012481197980574743,-0.0005000000000000004,0.5,0.0483,0.0478,persistence,24
402,0.9306771098281654,0.00334301713229203,-0.002699999999999994,-23.5,0.051,0.0483,persistence,24
403,0.5605520208310608,0.006592817181319991,0.0,24.0,0.051,0.051,persistence,24
404,-0.39904247992701425,0.009911144967845209,0.002800000000000004,-22.333333333333332,0.0462,0.049,persistence,24
405,-2.4170197549447745,0.01535495445224964,0.0,24.0,0.0765,0.0765,persistence,24
406,0.8621592172389142,0.0028063236990260466,0.002318487394957984,0.8333333333333334,0.03525294117647059,0.037571428571428575,persistence,24
407,0.04933861458997568,0.010059858934154117,-0.013547058823529412,-6.5,0.0488,0.03525294117647059,persistence,24
408,-1.6033651757035647,0.012399781077120484,0.0029333333333333364,-23.5,0.04586666666666667,0.0488,persistence,24
409,-0.05220710371085269,0.009007181498275972,0.003866666666666664,-19.333333333333332,0.042,0.04586666666666667,persistence,24
410,0.7253369768715776,0.004527038481778331,0.0023999999999999994,3.3333333333333335,0.0396,0.042,persistence,24
411,0.8131891004428562,0.004033763041312333,-0.007199999999999998,-25.333333333333332,0.0468,0.0396,persistence,24
412,-0.04991282936021357,0.010853802242008935,0.0,24.0,0.0494,0.0494,persistence,24
413,0.6225540920846951,0.006330233617818826,0.000900000000000005,-23.166666666666668,0.043,0.0439,persistence,24
414,0.7176338179660878,0.005561638382684627,-0.005599999999999994,22.0,0.043,0.0374,persistence,24
415,0.8855500410528322,0.004517477147937229,-0.0030999999999999986,0.5,0.0523,0.0492,persistence,24
416,0.9710462596308476,0.002344633615327448,-0.002800000000000004,0.5,0.0551,0.0523,persistence,24
417,0.9752070492482248,0.0022846126065275843,-0.003149999999999993,-0.6666666666666666,0.058249999999999996,0.0551,persistence,24
418,0.9880884179095528,0.0016490004671954927,-0.0001500000000000043,-22.833333333333332,0.0584,0.058249999999999996,persistence,24
419,0.9913380633983976,0.0014009657033492234,-0.001799999999999996,-24.666666666666668,0.0602,0.0584,persistence,24
420,0.9875443249179482,0.0017204810276859799,-0.0019000000000000059,0.6666666666666666,0.0621,0.0602,persistence,24
421,0.989108029648657,0.001627831046541353,-0.0001999999999999988,-0.8333333333333334,0.0623,0.0621,persistence,24
422,0.9711527175511201,0.0028501901543728472,-0.006299999999999993,-0.16666666666666666,0.0686,0.0623,persistence,24
423,0.9180450166714286,0.00428047693582913,0.0,24.0,0.0686,0.0686,persistence,24
424,0.9166885659898065,0.003985657182002545,-0.0032999999999999974,-23.166666666666668,0.0684,0.0651,persistence,24
425,0.8218414857362785,0.005566147993001089,0.0,24.0,0.0684,0.0684,persistence,24
426,0.4038360957196545,0.009565986799503535,0.0,24.0,0.0605,0.0605,persistence,24
427,0.6915179767765357,0.0077791972523904365,-0.004799999999999999,-25.333333333333332,0.0645,0.0597,persistence,24
428,0.7882593442437935,0.0057979782445381715,0.0,24.0,0.0645,0.0645,persistence,24
429,0.5312663085312755,0.0086572973622862,-0.007399999999999997,-24.666666666666668,0.0638,0.0564,persistence,24
430,0.8031412676681838,0.006916934866818339,0.0,24.0,0.0638,0.0638,persistence,24
431,0.9734750834776736,0.0023998864592519866,-0.006800000000000007,1.0,0.068,0.0612,persistence,24
432,0.9528791379143139,0.0034152308449265814,-0.0024999999999999883,-1.5,0.0705,0.068,persistence,24
433,0.9559881534157263,0.003140735577040175,0.0,24.0,0.0705,0.0705,persistence,24
434,0.9306424278880719,0.0035474851854574428,0.0016000000000000042,-24.166666666666668,0.0667,0.0683,persistence,24
435,0.9551709514042843,0.003098137599546669,-0.004400000000000001,0.5,0.0711,0.0667,persistence,24
436,0.9711186317077544,0.0027104721649050647,-0.001899999999999999,-0.3333333333333333,0.073,0.0711,persistence,24
437,0.9785002686844616,0.002445323405477699,-0.0025000000000000022,-0.8333333333333334,0.0755,0.073,persistence,24
438,0.9791645470482282,0.002294714756122384,0.0,24.0,0.0755,0.0755,persistence,24
439,0.9777250253568495,0.0022545927106994825,0.0011000000000000038,-23.666666666666668,0.0739,0.075,persistence,24
440,0.9883993384516218,0.0016329214321067246,0.0,24.0,0.0739,0.0739,persistence,24
441,0.9809128085842141,0.002047875200028304,-0.00010000000000000286,-25.0,0.0737,0.0736,persistence,24
442,0.9544665461954984,0.003042484669306151,0.0,24.0,0.0737,0.0737,persistence,24
443,0.8854444690277233,0.004789095939127039,0.0,24.0,0.0761,0.0761,persistence,24
234,0.44060969189838783,0.02833280465537838,-0.11466674193730353,1.1666666666666667,0.230449,0.11578225806269646,ridge,1
235,0.39390198023317846,0.014489374040660762,-0.011462539948092487,0.8333333333333334,0.122832,0.11136946005190751,ridge,1
236,0.4750245281690961,0.0384263047798229,-0.03981375185262151,1.0,0.194238,0.15442424814737848,ridge,1
237,0.0336212055768873,0.020169700490512598,-0.034055695085063606,-2.1666666666666665,0.110254,0.0761983049149364,ridge,1
238,-0.05546831694100729,0.012287402151204998,0.005233994399008294,0.16666666666666666,0.026849,0.032082994399008295,ridge,1
239,0.5616388968626163,0.009040245547261669,0.010334360487506501,0.16666666666666666,0.045461,0.0557953604875065,ridge,1
240,0.699178826611826,0.02485102667511033,0.004199475003920677,0.0,0.195861,0.20006047500392068,ridge,1
241,-0.48917827764679034,0.015921892290009718,0.022921411036246918,0.6666666666666666,0.041515,0.06443641103624692,ridge,1
242,0.6723224396929377,0.03502622791146322,-0.07631482177286653,1.0,0.27731,0.20099517822713348,ridge,1
243,-5.926569812047626,0.044670790237328846,0.05894240665711159,0.0,0.042377,0.10131940665711159,ridge,1
244,0.3745944532050254,0.05791085170114168,0.054449987280254464,1.0,0.292017,0.3464669872802545,ridge,1
245,0.3564776888989878,0.03323752156417796,-0.060509070245070073,1.0,0.231058,0.17054892975492994,ridge,1
246,0.16821793852144284,0.05059522776567404,-0.07090673639163314,1.0,0.27376,0.20285326360836686,ridge,1
247,-6.613482914074622,0.03295136450115299,0.1216269403368917,0.3333333333333333,0.0362,0.1578269403368917,ridge,1
248,-2.021726622606716,0.07292109811201303,0.21229497346978962,1.8333333333333333,0.165432,0.3777269734697896,ridge,1
249,-0.9504928200600635,0.013014122160121714,0.00973885973875424,-4.166666666666667,0.053616,0.06335485973875424,ridge,1
250,-2.085456201430747,0.016645622685057496,0.0256472638810328,2.6666666666666665,0.034324,0.0599712638810328,ridge,1
251,-0.197075947701854,0.01682024478660463,0.02869170753490611,1.0,0.056598,0.08528970753490611,ridge,1
252,0.5729178659227088,0.00978358348222388,-0.011601021469487875,1.0,0.057125,0.04552397853051213,ridge,1
253,-0.3376253074546287,0.01436889973812525,0.009196225314574397,0.3333333333333333,0.052875,0.062071225314574395,ridge,1
254,0.21136568254536714,0.03300772953618411,-0.01727731621685155,1.0,0.165027,0.14774968378314846,ridge,1
255,0.9434828114851603,0.008131799990513873,0.001523859458639143,2.6666666666666665,0.143828,0.14535185945863915,ridge,1
256,0.9803277942447849,0.034517469657920866,0.031254856049317215,0.6666666666666666,0.915913,0.9471678560493172,ridge,1
257,0.3028809841499073,0.025211698113227342,-0.030067442292616292,1.0,0.158637,0.1285695577073837,ridge,1
258,0.9812811629433426,0.10239113242689693,0.13316017735029728,4.833333333333333,2.674709,2.8078691773502973,ridge,1
259,0.354486790951535,0.009820233007375112,-0.006478378346780896,1.3333333333333333,0.044629,0.038150621653219106,ridge,1
260,0.3943564509347024,0.013274047633808435,-0.011982687586018274,1.1666666666666667,0.05323,0.041247312413981725,ridge,1
261,0.5579412524471904,0.010020108868522047,0.005383131193378285,1.0,0.055959,0.06134213119337829,ridge,1
262,0.07354641382949034,0.010570762068836798,-0.007515216964308534,1.0,0.039385,0.03186978303569147,ridge,1
263,0.15765800411152564,0.018943366301674685,-0.012305926816687553,0.6666666666666666,0.058444,0.04613807318331245,ridge,1
264,0.12085776426554717,0.024206638138234118,-0.017924365899667644,1.0,0.13267,0.11474563410033237,ridge,1
265,0.30786743399843997,0.015534085347935812,-0.013936085265136205,1.1666666666666667,0.062937,0.0490009147348638,ridge,1
266,0.2278191654529944,0.017247014740795215,0.03654208612213748,0.6666666666666666,0.06596,0.10250208612213749,ridge,1
267,0.17745869100942302,0.07985302748825716,-0.016183832024991296,1.0,0.50573,0.4895461679750087,ridge,1
268,0.5591948913467406,0.035204403851894536,-0.0678506763393224,-0.3333333333333333,0.290698,0.2228473236606776,ridge,1
269,-1.4346478663843305,0.13949032624697635,0.10179225198830638,0.6666666666666666,0.371031,0.4728232519883064,ridge,1
270,0.09366875432448518,0.07934599397923853,0.1392812805368695,1.0,0.298407,0.4376882805368695,ridge,1
271,-0.6200191845832403,0.019792373024842644,0.03983376043910432,0.6666666666666666,0.052855,0.09268876043910432,ridge,1
272,-1.0189033218000145,0.03598035993912661,0.031125178873610854,5.333333333333333,0.138553,0.16967817887361086,ridge,1
273,0.9329482049853274,0.01581675112184853,-0.0005234528579914077,1.3333333333333333,0.189471,0.1889475471420086,ridge,1
274,0.7675610557013431,0.01993325872079177,-0.024888349537338456,1.0,0.181661,0.15677265046266153,ridge,1
275,0.06609932364155657,0.012108002718587026,-0.004281474973880459,1.0,0.033462,0.02918052502611954,ridge,1
276,0.1365855208846164,0.012014117878809832,-0.004153998790080479,1.1666666666666667,0.035805,0.03165100120991952,ridge,1
277,0.14499849867056847,0.01181616077032189,-0.004722487535071547,1.3333333333333333,0.035156,0.030433512464928453,ridge,1
278,0.13158742030686055,0.0114731271127016,-0.004619643055968431,1.1666666666666667,0.033431,0.02881135694403157,ridge,1
279,0.11775311578624503,0.011502385581676672,-0.005808508910409932,1.0,0.035429,0.02962049108959007,ridge,1
280,0.16619106798365813,0.01182331238111609,-0.004775757346540482,1.1666666666666667,0.036616,0.03184024265345952,ridge,1
281,0.19121008073906198,0.011345912649824392,-0.004569886192750068,1.0,0.036718,0.03214811380724993,ridge,1
282,0.17839300754373144,0.01119026519190341,-0.004483565496825281,1.0,0.033999,0.02951543450317472,ridge,1
283,0.5772934682525885,0.011807707001932318,0.001356126173199551,0.16666666666666666,0.050989,0.05234512617319955,ridge,1
284,-0.3541728843415213,0.013852455095448874,-0.006180504692084674,1.0,0.033208,0.027027495307915327,ridge,1
285,0.13546381130266416,0.011533800314735377,-0.004594624082385396,3.3333333333333335,0.035267,0.030672375917614604,ridge,1
286,0.09054729941279527,0.0112494663840741,-0.004160959680730721,1.3333333333333333,0.034293,0.030132040319269277,ridge,1
287,0.9580431454870358,0.03582692325757863,0.020626021267984962,17.833333333333332,0.480981,0.501607021267985,ridge,1
288,0.2750148213354404,0.02337267944930931,-0.018519252710126693,-0.5,0.139466,0.12094674728987331,ridge,1
289,0.7045947503885506,0.013668132251388854,-0.002727971571991533,1.0,0.08723,0.08450202842800847,ridge,1
290,0.1959689376872158,0.010719467704952931,-0.005305369934143302,1.0,0.03616,0.030854630065856696,ridge,1
291,0.4015548538820368,0.00921460259605636,-0.004504146966687883,1.1666666666666667,0.037539,0.03303485303331212,ridge,1
292,0.7785317801572244,0.00895781678511611,0.010880772520774622,0.3333333333333333,0.05744,0.06832077252077462,ridge,1
293,0.36611782434971496,0.011157303229201644,-0.006497392514476015,2.0,0.040075,0.033577607485523984,ridge,1
294,0.15498770209021306,0.011151157029396504,-0.008567235338156606,1.0,0.042022,0.03345476466184339,ridge,1
295,0.2640747296328553,0.011433336372827672,-0.009639384176929222,1.1666666666666667,0.047104,0.03746461582307078,ridge,1
296,0.188103146768696,0.011236373315642192,-0.007473382853436697,1.0,0.043564,0.0360906171465633,ridge,1
297,0.6943773545261216,0.010002315504006218,-0.0015002143945353763,-0.6666666666666666,0.052044,0.050543785605464624,ridge,1
298,0.11792541637063869,0.03673479463375849,-0.03210687839168613,0.8333333333333334,0.149711,0.11760412160831388,ridge,1
299,0.7280814568144742,0.006907603664725938,0.005353771957512035,0.5,0.065737,0.07109077195751204,ridge,1
300,0.30114571606635254,0.027875390313354422,0.0246134497408258,-0.5,0.123035,0.1476484497408258,ridge,1
301,0.212442515698393,0.046139611166593895,0.0489746258616387,0.8333333333333334,0.20144,0.2504146258616387,ridge,1
302,0.24416469614977176,0.03489403442592299,-0.0010337907131996171,0.5,0.139872,0.13883820928680038,ridge,1
303,-1.0276218831244663,0.03456989210655493,0.06809164990282647,0.8333333333333334,0.0702,0.13829164990282647,ridge,1
304,0.6694077614918658,0.04222276176400569,0.060978650373134435,0.8333333333333334,0.250735,0.3117136503731344,ridge,1
305,0.2153610942090426,0.13526713232295015,0.3705066954730316,0.8333333333333334,0.746119,1.1166256954730316,ridge,1
306,-1.32016988367094,0.027479760899522428,0.058076768405355944,1.1666666666666667,0.068912,0.12698876840535595,ridge,1
307,-0.2445853102396467,0.02004585258971579,0.04474744289131102,1.1666666666666667,0.064002,0.10874944289131103,ridge,1
308,0.9865470715988457,0.01899896421137432,0.0015997300604220221,2.5,0.50715,0.508749730060422,ridge,1
309,0.7888741259292127,0.007525320373530512,0.017756382491826497,0.8333333333333334,0.054437,0.0721933824918265,ridge,1
310,0.7122883476325337,0.0049548874101030755,-0.007390795513439956,1.3333333333333333,0.036495,0.029104204486560044,ridge,1
311,0.5856904764867121,0.008189103577565564,0.010943866798029271,1.0,0.052754,0.06369786679802927,ridge,1
312,0.7965482548107632,0.00603528910024684,0.01679947196438656,0.16666666666666666,0.042905,0.05970447196438656,ridge,1
313,0.2666646511824142,0.009704012054388745,0.02066371644654863,8.0,0.053646,0.07430971644654863,ridge,1
314,-1.703188039818183,0.03322472929499099,0.0671537302774329,4.5,0.103763,0.1709167302774329,ridge,1
315,0.2717499563166236,0.014929462464827114,-0.026063115646951088,0.8333333333333334,0.116442,0.09037888435304892,ridge,1
316,-0.3137841886908106,0.012551023744696672,0.00016075215163856293,0.5,0.070311,0.07047175215163856,ridge,1
317,0.42830400832362603,0.007955578598494053,0.011864751083187665,-9.5,0.042286,0.05415075108318766,ridge,1
318,-2.8775123487717176,0.029635182994098935,0.07409825454111259,0.3333333333333333,0.046749,0.12084725454111259,ridge,1
319,0.3625322290410459,0.029685308427442877,-0.022731194438715102,-0.5,0.150928,0.1281968055612849,ridge,1
320,-0.41852077849247893,0.018603259750248728,0.029820180175567534,1.3333333333333333,0.059195,0.08901518017556753,ridge,1
321,0.7336740245557808,0.007937272884555983,-0.000335174617787877,-0.8333333333333334,0.042053,0.04171782538221212,ridge,1
322,0.30810403640803674,0.029169823821929196,-0.006003987654388476,1.0,0.189268,0.18326401234561152,ridge,1
323,0.9737228939686595,0.023882925557749082,0.009221884391848678,5.833333333333333,0.438583,0.4478048843918487,ridge,1
324,0.7816762998777436,0.009414995287850543,0.013766267388062484,0.16666666666666666,0.059742,0.07350826738806249,ridge,1
325,-1.0494124204226964,0.028081235763816475,0.043138678762741856,0.3333333333333333,0.063171,0.10630967876274186,ridge,1
326,0.43419614273951745,0.010127115539322967,0.01073998073256785,0.3333333333333333,0.058393,0.06913298073256785,ridge,1
327,0.01608664981533081,0.021330026144339383,-0.010821000943591563,-1.1666666666666667,0.103357,0.09253599905640844,ridge,1
328,-1.7987361443352632,0.026790436776361753,0.023732519514646534,0.6666666666666666,0.043442,0.06717451951464654,ridge,1
329,0.6657370839291076,0.04020611069095682,-0.13663421735455067,1.0,0.388274,0.25163978264544934,ridge,1
330,-0.537283179533339,0.026131127132188046,0.03564824596566528,0.8333333333333334,0.059631,0.09527924596566528,ridge,1
331,-0.1628122458077914,0.029380397545957344,0.054536830882698506,-0.5,0.174662,0.22919883088269852,ridge,1
332,0.7709915509722814,0.029398171266443868,-0.0801909485807128,0.0,0.371538,0.2913470514192872,ridge,1
333,-2.685863007945736,0.0671560628653508,0.10048399915977063,-1.3333333333333333,0.116644,0.21712799915977063,ridge,1
334,0.018231171659633172,0.02286748373804847,0.010153105860278719,5.166666666666667,0.082665,0.09281810586027872,ridge,1
335,0.2831854335533941,0.04612578133857096,-0.05599025388044293,1.0,0.20073,0.14473974611955706,ridge,1
336,0.47363335218439007,0.04321389258578243,-0.06898263106359545,0.0,0.20641,0.13742736893640456,ridge,1
337,-0.19120287216371046,0.10700589157988481,-0.12378158065471734,1.0,0.3754,0.2516184193452827,ridge,1
338,0.4047187146043735,0.05132888390953924,-0.06977552009879306,1.0,0.3842,0.3144244799012069,ridge,1
339,0.23035175732851465,0.05698204153331036,0.014046194447345783,5.833333333333333,0.2718,0.28584619444734577,ridge,1
340,0.7562369850796383,0.022992795237504936,-0.002104718218032181,1.0,0.167258,0.1651532817819678,ridge,1
341,0.39815751632592145,0.03752030575066998,-0.040784774876713004,-0.3333333333333333,0.1915,0.150715225123287,ridge,1
342,,0.03812361970195034,0.05166556439895901,0.0,0.0,0.05166556439895901,ridge,1
343,-0.7214119887925268,0.02829856812899025,0.0054152891325589605,0.0,0.052449,0.05786428913255896,ridge,1
344,0.052565597021777544,0.02513953533162465,-0.01146313661395773,3.0,0.066629,0.05516586338604226,ridge,1
345,-1.3358250084591288,0.0426652612452039,0.016583424085553536,1.0,0.059489,0.07607242408555354,ridge,1
346,0.7707724735766445,0.011329812311760466,0.005226639932595339,1.1666666666666667,0.075048,0.08027463993259534,ridge,1
347,0.5218719648778096,0.015368534316950016,-0.034006388651190406,1.0,0.147885,0.11387861134880958,ridge,1
348,0.28672711308168786,0.012516585088099188,0.02541911169706136,-4.333333333333333,0.06032,0.08573911169706136,ridge,1
349,0.8740314865126224,0.006338122873077921,-0.009702650886214262,1.1666666666666667,0.067329,0.05762634911378574,ridge,1
350,0.7454004494564519,0.007181121889487938,-0.007161934701064507,0.5,0.045078,0.03791606529893549,ridge,1
351,0.5030506184425361,0.030900398017894064,-0.06408116722605006,1.0,0.225601,0.16151983277394993,ridge,1
352,0.2138436803022581,0.07920047110764206,-0.10045596211516739,1.0,0.456834,0.35637803788483263,ridge,1
353,0.8999609014392992,0.010241514375526764,0.00019119192651026462,23.333333333333332,0.124117,0.12430819192651027,ridge,1
354,0.7706864917161441,0.009311000263378862,0.006987530034073271,5.5,0.062424,0.06941153003407327,ridge,1
355,0.9449755161205045,0.06082968082787026,-0.02815737935704621,0.8333333333333334,1.18902,1.1608626206429538,ridge,1
356,0.9797024894853542,0.015371883425550356,-0.005803820879038024,1.0,0.422724,0.41692017912096196,ridge,1
357,0.6127393696858188,0.006747222741663661,-0.0004276761172799376,1.0,0.0377,0.03727232388272006,ridge,1
358,0.47119430670159435,0.005453068944176628,5.9023014997328094e-05,1.1666666666666667,0.033,0.03305902301499733,ridge,1
359,0.5631770777776568,0.006680810190693894,-0.0012734807703983567,1.0,0.0381,0.036826519229601645,ridge,1
360,0.5238295778762718,0.007846222335353228,-0.0016472325309255104,1.1666666666666667,0.0392,0.03755276746907449,ridge,1
361,0.5613426805410047,0.008244096404363443,-0.0021380932785558804,1.5,0.042,0.03986190672144412,ridge,1
362,0.5376551037769228,0.008668910371537131,-0.0012834485488654804,1.1666666666666667,0.0431,0.04181655145113452,ridge,1
363,0.37939380820274915,0.010667008307948991,-0.000883284512381545,1.1666666666666667,0.0454,0.04451671548761846,ridge,1
364,0.593551789093173,0.009151892436434387,-0.0017446126064381284,1.3333333333333333,0.0467,0.04495538739356187,ridge,1
365,0.5661738400903031,0.008304923648776087,-0.0019537744846271077,1.3333333333333333,0.0418,0.03984622551537289,ridge,1
366,0.3736855782824031,0.008428676287890811,-0.0018505700730823554,1.0,0.0373,0.035449429926917644,ridge,1
367,0.29225364160953937,0.005641101395996132,-0.003506395856261585,1.0,0.0342,0.030693604143738416,ridge,1
368,-1.6929884933770083,0.020403650129884127,0.053253155267175466,0.0,0.051,0.10425315526717546,ridge,1
369,0.0937246306702203,0.01162231854000625,0.00016103007117573842,1.0,0.0467,0.04686103007117574,ridge,1
370,0.6960465233101154,0.005016173358228347,0.0010703893084293703,1.1666666666666667,0.0327,0.03377038930842937,ridge,1
371,0.7730107232472744,0.006484364899917117,0.0012714988568384225,0.8333333333333334,0.0445,0.04577149885683842,ridge,1
372,0.38092009722789244,0.008681285987452717,-0.0015674537907466243,0.8333333333333334,0.0492,0.047632546209253376,ridge,1
373,-1.0226799005713292,0.02136922621676312,0.03846537127199299,0.8333333333333334,0.0521,0.09056537127199299,ridge,1
374,0.5308142984826193,0.006435895325123287,-0.004883129556577243,3.3333333333333335,0.0336,0.028716870443422755,ridge,1
375,-0.17008752545013395,0.011406103336992877,-0.007250573131868519,1.0,0.0487,0.04144942686813148,ridge,1
376,0.5324124344224148,0.006299622373662242,-0.004796348530140299,1.0,0.0331,0.0283036514698597,ridge,1
377,-0.44809793107839924,0.007787643572596603,0.009574905196465158,23.666666666666668,0.0372,0.046774905196465155,ridge,1
378,0.6645984519085502,0.0056583602219706305,-0.0027489855946613226,1.0,0.0351,0.03235101440533868,ridge,1
379,0.6544312524491824,0.006323512726909083,-0.004108698272312777,2.1666666666666665,0.038,0.03389130172768722,ridge,1
380,0.7403964516740079,0.005392199878229084,-0.0029506857796468347,1.0,0.0374,0.03444931422035317,ridge,1
381,0.6271887594664115,0.006784130038330183,-0.005398991277639965,1.0,0.0395,0.034101008722360035,ridge,1
382,0.6172145574531097,0.03174239971916997,-0.0008502658339955005,1.0,0.1891,0.1882497341660045,ridge,1
383,-0.2842122602583519,0.026293564669505304,-0.02069924541539453,1.0,0.121,0.10030075458460547,ridge,1
384,0.46428124778171886,0.007117245775147262,0.0032893599144381905,1.0,0.03725,0.04053935991443819,ridge,1
385,0.5960757744782679,0.007281145538176084,-0.003984236109285708,1.5,0.0406,0.03661576389071429,ridge,1
386,0.7804118952601901,0.005469254711042626,-0.0005541589959901713,1.0,0.04095,0.04039584100400983,ridge,1
387,0.7921002698549883,0.005522848497542405,-0.005981492914040425,1.5,0.0438,0.037818507085959574,ridge,1
388,0.8143670012485137,0.005715694983985085,-0.0032829315992471964,1.0,0.0473,0.044017068400752805,ridge,1
389,0.8201492655237795,0.005262417898672316,-0.0027595199845400625,1.0,0.0442,0.04144048001545994,ridge,1
390,0.8215628583781944,0.005509824030402304,-0.004165331438992073,3.0,0.0499,0.04573466856100793,ridge,1
391,0.7788333717872269,0.004193282694838126,-0.0012123159731381589,1.5,0.0404,0.03918768402686184,ridge,1
392,-0.6832787051632618,0.01549730773713713,0.02810582208551124,1.6666666666666667,0.0527,0.08080582208551124,ridge,1
393,0.782241767775205,0.004774465746117994,-0.0034425365359159465,1.5,0.0387,0.03525746346408405,ridge,1
394,0.8127039728811194,0.004928070044930274,-0.0034916268250687055,1.0,0.0432,0.0397083731749313,ridge,1
395,0.8379930478701338,0.004933741276179259,-0.0030282463213611166,1.0,0.0458,0.042771753678638884,ridge,1
396,0.8682754070842293,0.004966622321822241,-0.003949579545354576,1.1666666666666667,0.0498,0.04585042045464542,ridge,1
397,0.8722176021377466,0.004830879203012578,-0.003923218328604559,1.3333333333333333,0.0493,0.04537678167139544,ridge,1
398,0.8702257948753225,0.0042526568048151326,-0.0037461888006867644,1.0,0.0471,0.04335381119931324,ridge,1
399,0.8183705742682004,0.0046767219661472135,0.0008723531607259041,0.3333333333333333,0.0453,0.046172353160725904,ridge,1
400,0.8308647473190512,0.0049256098775605755,-2.7646839274093893e-05,-24.0,0.0462,0.046172353160725904,ridge,1
401,0.8079291850291594,0.00594836050973764,-0.006031629765051748,1.0,0.0478,0.041768370234948254,ridge,1
402,0.7266419426951813,0.007188243637176595,-0.0057067672395449895,25.333333333333332,0.0483,0.04259323276045501,ridge,1
403,0.7932975922720816,0.0056281536102857155,-0.006276722912614739,1.1666666666666667,0.051,0.04472327708738526,ridge,1
404,0.76372140336653,0.004163805435358729,-0.0049774622944898025,1.5,0.049,0.0440225377055102,ridge,1
405,-0.14012463931905406,0.012081671667747306,0.05173751432884548,1.0,0.0765,0.12823751432884548,ridge,1
406,0.45051815881649615,0.0059875524722557815,0.01106227505646154,23.0,0.037571428571428575,0.048633703627890115,ridge,1
407,0.3592599884584414,0.006169732308936069,0.013380762451419524,-0.16666666666666666,0.03525294117647059,0.048633703627890115,ridge,1
408,0.3170853638193397,0.007793559279087822,0.0018371593489397708,0.16666666666666666,0.0488,0.050637159348939774,ridge,1
409,0.6596364444055279,0.004616117218869366,0.006935681996036204,-0.16666666666666666,0.04586666666666667,0.05280234866270287,ridge,1
410,0.7211280948297325,0.0050442344600310305,-0.006458036054273968,1.0,0.042,0.035541963945726035,ridge,1
411,0.6680582783197775,0.004739072673587428,-0.0055730060882751425,1.0,0.0396,0.03402699391172486,ridge,1
412,0.7473770299254916,0.00470545448316224,-0.008710051394844917,1.1666666666666667,0.0494,0.04068994860515508,ridge,1
413,0.5719129928687092,0.00612302924471528,-0.0077185977889909566,1.0,0.0439,0.036181402211009045,ridge,1
414,0.40665281140549614,0.006881326440420533,-0.010570970735310475,0.0,0.0402,0.029629029264689525,ridge,1
415,0.6309035526623634,0.007705381653279059,-0.007449624975166873,1.3333333333333333,0.0492,0.04175037502483313,ridge,1
416,0.7345991172936253,0.006719902010024311,-0.006765221094759036,1.0,0.0523,0.045534778905240963,ridge,1
417,0.7748624087690275,0.006486801909316881,-0.007584571891207877,1.0,0.0551,0.047515428108792127,ridge,1
418,0.783052153693965,0.006816146617005288,-0.007177229821261635,25.666666666666668,0.058249999999999996,0.05107277017873836,ridge,1
419,0.7820797620555976,0.006972717886877179,-0.00732722982126164,-21.166666666666668,0.0584,0.05107277017873836,ridge,1
420,0.781087027847219,0.0070521038511161815,-0.007234472978528826,1.0,0.0602,0.05296552702147117,ridge,1
421,0.782044115179528,0.007148768733969628,-0.007882884692197792,1.0,0.0621,0.05421711530780221,ridge,1
422,0.782121530465129,0.007271048289038097,-0.007279707011613026,1.0,0.0623,0.055020292988386975,ridge,1
423,0.7874240525177195,0.007090761229989039,-0.007756277190272866,1.3333333333333333,0.0686,0.06084372280972713,ridge,1
424,0.7645591099501929,0.00631571951339556,-0.008164987342920142,0.8333333333333334,0.0651,0.05693501265707986,ridge,1
425,0.7523603218396719,0.006248341544357774,-0.008534062115509666,1.3333333333333333,0.0684,0.059865937884490336,ridge,1
